reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_mean,dense_std,dense_min,dense_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max,relative_performance,relative_performance_fp
s0881,6,0.976906418800354,0.008302724920213223,0.9656767845153809,0.9861563444137573,0.9828199148178101,0.003070114878937602,0.977972149848938,0.9861563444137573,0.9640100598335266,0.031844571232795715,0.9015325903892517,0.9861563444137573,0.9939831337071021,1.013377826128759
s1307,37,0.9543353319168091,0.012761609628796577,0.9413557052612305,0.9767470955848694,0.9542182683944702,0.005938952323049307,0.9446051120758057,0.9629419445991516,0.9391473531723022,0.017625294625759125,0.9078396558761597,0.9540479779243469,1.00012268002638,1.0161720934347567
s0163,255,0.9841650128364563,0.004475248046219349,0.977761447429657,0.9893821477890015,0.9892299771308899,0.0009874920360744,0.9881935119628906,0.9905960559844971,0.9663066864013672,0.022374464198946953,0.9226937890052795,0.984795331954956,0.9948798920255897,1.0184810130017785
s0724,107,0.9459792375564575,0.005921667907387018,0.9393830299377441,0.9552356004714966,0.986359715461731,0.0038326361682265997,0.9828130006790161,0.9935466051101685,0.955642819404602,0.010923841968178749,0.9394428133964539,0.971129834651947,0.9590611039032847,0.9898878726947739
s0889,48,0.9206861257553101,0.042526524513959885,0.862362802028656,0.9677965044975281,0.9673857688903809,0.0038827559910714626,0.961401641368866,0.9733859300613403,0.907292366027832,0.022101886570453644,0.8830048441886902,0.9338637590408325,0.9517259353642998,1.0147623414777713
s0738,48,0.9412391781806946,0.018858350813388824,0.9171653985977173,0.9629034996032715,0.9690259099006653,0.010498522780835629,0.9561622142791748,0.981852650642395,0.899712860584259,0.0362909659743309,0.8541209697723389,0.9592849016189575,0.9713250890032248,1.0461550783763045
s0408,76,0.9870462417602539,0.005553265567868948,0.9766673445701599,0.9925788044929504,0.9943321347236633,0.00041740681626833975,0.9937520027160645,0.9948593974113464,0.9531689882278442,0.02280367724597454,0.9238242506980896,0.982490599155426,0.9926725761855879,1.0355417076623477
s0721,144,0.9540367126464844,0.017788443714380264,0.9283093214035034,0.9751126170158386,0.9680503010749817,0.00778960669413209,0.9596923589706421,0.9787738919258118,0.8999975323677063,0.038618054240942,0.8519808650016785,0.9502754807472229,0.9855239046845646,1.060043698271719
s0702,202,0.9728285074234009,0.0038020238280296326,0.9670463800430298,0.9773116707801819,0.9791483879089355,0.0006379917031154037,0.9784263968467712,0.980039656162262,0.9306556582450867,0.02323276363313198,0.8935468196868896,0.9607555866241455,0.9935455334823853,1.0453152020349163
s0860,111,0.9416305422782898,0.013249645940959454,0.9244700074195862,0.9599353075027466,0.9777761697769165,0.003438718384131789,0.9739106893539429,0.9834656715393066,0.9255281686782837,0.020864125341176987,0.899317741394043,0.9621427059173584,0.9630328201730735,1.0173980372990714
s0860,138,0.9372320175170898,0.02151080220937729,0.9158702492713928,0.9690951108932495,0.9648803472518921,0.004447060637176037,0.9604612588882446,0.9711135625839233,0.9226102828979492,0.02617410570383072,0.8761107325553894,0.9509187936782837,0.9713453281398586,1.0158482242070979
s0865,112,0.9157599210739136,0.02937881089746952,0.8898434042930603,0.9622347354888916,0.9710793495178223,0.001449928036890924,0.9683499932289124,0.972619891166687,0.926867663860321,0.025381162762641907,0.8797644972801208,0.9483571648597717,0.943033050315222,0.9880158266174216
s1241,211,0.9430269002914429,0.00916305836290121,0.9316966533660889,0.9545773267745972,0.956937313079834,0.005231959745287895,0.9506008625030518,0.9660530090332031,0.9082027673721313,0.04105333611369133,0.8374741673469543,0.9643064737319946,0.9854636112540941,1.0383440066143759
