k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
5,s0325,252,0.9511402249336243,0.035835929214954376,0.9052882194519043,0.9882926940917969,0.9638774991035461,0.01331001054495573,0.946349024772644,0.9825895428657532
10,s0325,252,0.9766865968704224,0.00842350535094738,0.9620022177696228,0.9882926940917969,0.9650149345397949,0.018335532397031784,0.9307696223258972,0.9825895428657532
20,s0325,252,0.9797190427780151,0.0048160916194319725,0.9746410846710205,0.9885872602462769,0.9824033975601196,0.004779022186994553,0.974855363368988,0.9882926940917969
50,s0325,252,0.9785979390144348,0.004342213738709688,0.9746410846710205,0.9865655899047852,0.9821646809577942,0.004501802381128073,0.974855363368988,0.9870601296424866
100,s0325,252,0.9815379977226257,0.005241368897259235,0.9753262996673584,0.9885866641998291,0.9832910299301147,0.002979086712002754,0.9804872870445251,0.9870601296424866
1,s1172,106,0.8939027786254883,0.025019699707627296,0.8633209466934204,0.9312302470207214,0.8690470457077026,0.039746157824993134,0.817189633846283,0.9137633442878723
2,s1172,106,0.9212316274642944,0.007731479126960039,0.9140576124191284,0.9323928356170654,0.8369124531745911,0.03128277137875557,0.7874991297721863,0.8793114423751831
3,s1172,106,0.875267505645752,0.04180222004652023,0.8015206456184387,0.9164094924926758,0.8686975240707397,0.026715870946645737,0.8164579272270203,0.8909016847610474
5,s1172,106,0.9410484433174133,0.01710125245153904,0.9168614149093628,0.9687435626983643,0.9129106402397156,0.015083028003573418,0.8939200639724731,0.9350302219390869
10,s1172,106,0.9530280828475952,0.013005557470023632,0.9296187162399292,0.9687435626983643,0.9479266405105591,0.02188442461192608,0.9069860577583313,0.9696353673934937
20,s1172,106,0.9540362358093262,0.015311289578676224,0.9324982762336731,0.9697872996330261,0.9595323801040649,0.009922496974468231,0.9407564401626587,0.9699961543083191
50,s1172,106,0.9565668106079102,0.014425437897443771,0.9303252696990967,0.9697872996330261,0.9603654742240906,0.008238950744271278,0.9451818466186523,0.9697872996330261
100,s1172,106,0.9569500088691711,0.014773168601095676,0.9294171333312988,0.9699961543083191,0.9610306620597839,0.011693811044096947,0.9385498762130737,0.9703880548477173
1,s0984,89,0.8968410491943359,0.032104820013046265,0.862075686454773,0.9530264735221863,0.8888729810714722,0.020617719739675522,0.8623450398445129,0.9214272499084473
2,s0984,89,0.8933929204940796,0.029893962666392326,0.8540570139884949,0.9455341100692749,0.8935108184814453,0.018249284476041794,0.8735991716384888,0.9276256561279297
3,s0984,89,0.9067736864089966,0.02405068464577198,0.8756986260414124,0.9328643083572388,0.8727019429206848,0.014601982198655605,0.8603165745735168,0.900320827960968
5,s0984,89,0.9305111765861511,0.02897299826145172,0.8868364095687866,0.9587212204933167,0.9115047454833984,0.007152693811804056,0.9015195965766907,0.9199744462966919
10,s0984,89,0.9373218417167664,0.017270218580961227,0.9049623608589172,0.9550029635429382,0.9473130106925964,0.021134374663233757,0.9061840176582336,0.9633958339691162
20,s0984,89,0.9409860372543335,0.019333522766828537,0.9049623608589172,0.957093358039856,0.9519317746162415,0.010979514569044113,0.9320971369743347,0.9627076387405396
50,s0984,89,0.9412543177604675,0.016794143244624138,0.9103381037712097,0.957093358039856,0.9535369873046875,0.012585223652422428,0.9310222268104553,0.9649912118911743
100,s0984,89,0.9566699862480164,0.009241389110684395,0.939308762550354,0.9633958339691162,0.9602304697036743,0.006117053329944611,0.9487116932868958,0.966460108757019
1,s0123,138,0.9159930348396301,0.014056548476219177,0.8946206569671631,0.9310588240623474,0.8847408294677734,0.03814752399921417,0.8248273730278015,0.9243173599243164
2,s0123,138,0.9169451594352722,0.012026793323457241,0.9048328995704651,0.9369717836380005,0.9065958261489868,0.01771167479455471,0.8737390637397766,0.9218650460243225
3,s0123,138,0.9259122610092163,0.006377141457051039,0.9170549511909485,0.93642258644104,0.9076020121574402,0.011803904548287392,0.8868042826652527,0.9209996461868286
